GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049
Id,Id2,Geography,Total:,Male:,Male: - Under 5 years,Male: - 5 to 9 years,Male: - 10 to 14 years,Male: - 15 to 17 years,Male: - 18 and 19 years,Male: - 20 years,Male: - 21 years,Male: - 22 to 24 years,Male: - 25 to 29 years,Male: - 30 to 34 years,Male: - 35 to 39 years,Male: - 40 to 44 years,Male: - 45 to 49 years,Male: - 50 to 54 years,Male: - 55 to 59 years,Male: - 60 and 61 years,Male: - 62 to 64 years,Male: - 65 and 66 years,Male: - 67 to 69 years,Male: - 70 to 74 years,Male: - 75 to 79 years,Male: - 80 to 84 years,Male: - 85 years and over,Female:,Female: - Under 5 years,Female: - 5 to 9 years,Female: - 10 to 14 years,Female: - 15 to 17 years,Female: - 18 and 19 years,Female: - 20 years,Female: - 21 years,Female: - 22 to 24 years,Female: - 25 to 29 years,Female: - 30 to 34 years,Female: - 35 to 39 years,Female: - 40 to 44 years,Female: - 45 to 49 years,Female: - 50 to 54 years,Female: - 55 to 59 years,Female: - 60 and 61 years,Female: - 62 to 64 years,Female: - 65 and 66 years,Female: - 67 to 69 years,Female: - 70 to 74 years,Female: - 75 to 79 years,Female: - 80 to 84 years,Female: - 85 years and over
1500000US245100905001,245100905001,"Block Group 1, Census Tract 905, Baltimore city, Maryland",705,309,22,26,22,13,13,4,1,17,16,14,14,24,21,36,29,8,5,5,3,6,2,5,3,396,17,29,25,18,12,3,9,18,26,21,26,40,30,25,24,7,11,6,6,16,18,8,1
1500000US245100905002,245100905002,"Block Group 2, Census Tract 905, Baltimore city, Maryland",1259,552,35,43,42,26,17,7,5,27,62,44,31,28,40,34,49,11,21,8,7,7,4,4,0,707,45,35,41,28,14,14,5,37,66,59,49,56,54,74,40,17,17,10,14,9,9,7,7
1500000US245100906001,245100906001,"Block Group 1, Census Tract 906, Baltimore city, Maryland",789,375,23,16,29,11,15,11,7,12,23,20,26,40,25,32,19,10,8,3,7,13,15,6,4,414,18,26,28,17,15,6,7,19,25,18,18,25,30,35,24,12,15,5,14,24,22,7,4
1500000US245100906002,245100906002,"Block Group 2, Census Tract 906, Baltimore city, Maryland",1050,467,49,28,40,31,19,11,10,26,30,29,20,24,33,37,33,6,6,8,10,7,5,4,1,583,37,49,46,35,23,17,10,20,32,43,24,37,42,45,34,13,14,10,8,16,12,10,6
1500000US245100906003,245100906003,"Block Group 3, Census Tract 906, Baltimore city, Maryland",591,271,16,17,26,13,9,6,3,12,15,21,6,14,33,19,13,9,9,5,6,6,4,6,3,320,19,13,28,21,10,5,6,9,19,22,12,16,22,26,22,6,15,5,8,10,18,5,3
1500000US245100906004,245100906004,"Block Group 4, Census Tract 906, Baltimore city, Maryland",972,474,28,27,37,33,20,5,6,18,38,24,12,42,38,43,25,4,14,4,12,23,16,3,2,498,21,28,46,24,14,6,4,23,23,29,37,34,24,33,26,9,24,8,14,26,24,10,11
1500000US245100907001,245100907001,"Block Group 1, Census Tract 907, Baltimore city, Maryland",948,432,35,36,28,10,19,8,11,24,39,28,22,23,32,32,34,6,14,7,8,8,4,2,2,516,40,29,36,28,25,14,9,28,35,34,15,36,39,45,28,7,13,6,12,15,11,5,6
1500000US245100907002,245100907002,"Block Group 2, Census Tract 907, Baltimore city, Maryland",605,271,26,27,24,11,7,3,2,19,15,22,10,22,18,18,14,3,6,3,3,7,6,3,2,334,34,25,29,17,7,10,7,10,27,25,11,19,23,32,10,6,7,3,3,5,16,5,3
1500000US245100907003,245100907003,"Block Group 3, Census Tract 907, Baltimore city, Maryland",953,454,30,27,39,27,14,8,5,17,23,29,32,27,37,33,31,7,20,3,7,11,15,9,3,499,28,34,32,23,19,6,6,17,28,33,25,29,44,35,52,12,12,10,10,12,18,9,5
1500000US245100907004,245100907004,"Block Group 4, Census Tract 907, Baltimore city, Maryland",643,281,20,23,18,12,5,1,4,16,15,29,16,20,25,17,18,2,6,9,5,8,6,6,0,362,24,26,21,21,8,2,3,20,19,21,16,27,22,22,33,7,11,10,10,12,14,4,9
1500000US245100908001,245100908001,"Block Group 1, Census Tract 908, Baltimore city, Maryland",520,235,30,24,22,10,5,5,3,14,11,13,16,14,15,18,7,1,3,3,2,8,4,3,4,285,22,18,21,3,12,4,5,19,15,19,13,28,10,27,22,3,9,3,8,8,5,6,5
1500000US245100908002,245100908002,"Block Group 2, Census Tract 908, Baltimore city, Maryland",662,290,27,20,24,11,10,5,3,8,17,14,15,17,19,38,17,6,8,4,6,5,5,8,3,372,24,28,25,10,15,4,3,14,31,14,20,23,21,29,24,3,11,7,8,19,15,16,8
1500000US245100908003,245100908003,"Block Group 3, Census Tract 908, Baltimore city, Maryland",452,205,20,12,16,8,8,8,3,12,14,9,9,14,21,12,11,4,2,1,4,7,4,3,3,247,21,9,14,4,12,3,2,14,12,17,15,17,14,31,11,3,12,2,4,8,11,7,4
1500000US245100908004,245100908004,"Block Group 4, Census Tract 908, Baltimore city, Maryland",1010,491,35,33,38,21,20,7,8,18,38,26,28,29,41,47,34,11,10,3,10,11,10,11,2,519,25,38,30,28,15,11,8,19,46,21,23,34,56,42,28,6,14,13,9,15,17,13,8
1500000US245100908005,245100908005,"Block Group 5, Census Tract 908, Baltimore city, Maryland",429,202,12,10,17,13,11,4,3,10,14,13,11,12,11,16,20,8,7,1,3,2,1,1,2,227,16,8,11,13,9,3,0,8,9,15,17,15,16,19,26,4,6,8,5,5,6,6,2
1500000US245100909001,245100909001,"Block Group 1, Census Tract 909, Baltimore city, Maryland",384,172,14,11,16,17,15,3,4,4,4,11,7,10,11,19,11,4,0,3,2,3,2,0,1,212,19,15,22,11,5,2,2,7,20,11,14,20,13,20,5,3,4,1,3,4,8,3,0
1500000US245100909002,245100909002,"Block Group 2, Census Tract 909, Baltimore city, Maryland",499,220,13,21,16,16,4,4,4,6,13,11,11,12,10,25,18,6,9,2,9,5,3,2,0,279,20,16,19,11,12,3,3,19,13,10,14,14,28,22,20,7,9,3,9,11,6,6,4
1500000US245100909003,245100909003,"Block Group 3, Census Tract 909, Baltimore city, Maryland",627,264,27,21,20,13,5,5,7,15,20,14,14,16,13,25,10,11,4,5,1,6,4,6,2,363,23,22,30,20,13,9,5,16,26,14,18,17,18,23,35,13,5,4,12,18,8,5,9
1500000US245100909004,245100909004,"Block Group 4, Census Tract 909, Baltimore city, Maryland",942,406,40,30,25,21,13,11,6,22,17,19,12,21,28,43,28,10,10,8,16,10,9,3,4,536,35,35,23,21,23,7,8,21,38,27,26,29,48,46,42,13,12,11,20,16,11,12,12
1500000US245101001001,245101001001,"Block Group 1, Census Tract 1001, Baltimore city, Maryland",744,334,28,25,26,22,19,5,7,12,21,13,16,11,33,25,32,4,10,2,6,5,6,5,1,410,31,17,30,16,7,8,7,28,16,19,14,32,36,42,31,8,10,7,16,15,8,7,5
1500000US245101001002,245101001002,"Block Group 2, Census Tract 1001, Baltimore city, Maryland",401,202,11,4,2,5,2,1,2,7,8,11,7,12,20,33,24,13,12,4,5,7,1,8,3,199,5,2,4,2,2,1,4,9,10,2,6,9,21,33,20,10,9,5,10,14,7,9,5
1500000US245101001003,245101001003,"Block Group 3, Census Tract 1001, Baltimore city, Maryland",370,161,7,12,11,10,5,2,1,12,14,7,8,10,13,15,13,2,9,0,4,1,2,1,2,209,10,17,14,10,8,2,1,8,11,13,11,14,14,18,11,9,13,3,6,4,5,4,3
1500000US245101001004,245101001004,"Block Group 4, Census Tract 1001, Baltimore city, Maryland",611,268,17,16,25,14,9,3,7,13,26,9,20,21,22,22,20,3,6,2,4,3,3,2,1,343,13,23,29,23,10,3,4,16,17,19,25,14,27,29,24,10,12,9,11,5,11,8,1
1500000US245101002001,245101002001,"Block Group 1, Census Tract 1002, Baltimore city, Maryland",768,284,26,29,30,16,11,4,8,11,13,14,6,6,10,12,14,4,7,5,12,18,14,8,6,484,32,26,35,24,15,5,4,13,21,21,19,14,26,25,26,7,17,13,26,39,21,29,26
1500000US245101002002,245101002002,"Block Group 2, Census Tract 1002, Baltimore city, Maryland",1416,560,92,80,55,33,11,6,7,14,29,24,23,30,36,35,39,11,7,3,8,8,3,4,2,856,68,88,64,35,15,8,11,49,88,60,38,37,56,49,54,16,23,15,25,25,18,6,8
1500000US245101002003,245101002003,"Block Group 3, Census Tract 1002, Baltimore city, Maryland",583,237,41,45,13,16,11,2,4,7,13,11,10,16,20,7,12,1,5,0,1,1,0,1,0,346,38,31,25,15,5,4,6,15,59,31,9,21,22,26,14,3,6,2,2,4,0,5,3
1500000US245101003001,245101003001,"Block Group 1, Census Tract 1003, Baltimore city, Maryland",5237,5079,7,10,5,66,259,184,175,572,967,663,504,558,477,338,173,40,37,15,9,9,5,5,1,158,2,10,7,2,4,4,2,8,11,10,12,25,25,19,14,0,3,0,0,0,0,0,0
1500000US245101101001,245101101001,"Block Group 1, Census Tract 1101, Baltimore city, Maryland",2012,1043,27,11,7,2,8,13,11,124,197,172,108,67,73,60,46,13,34,16,15,23,4,7,5,969,20,24,7,7,12,16,25,132,293,124,63,53,39,40,45,6,16,7,11,13,4,6,6
1500000US245101101002,245101101002,"Block Group 2, Census Tract 1101, Baltimore city, Maryland",1211,581,15,5,4,3,5,6,6,74,158,82,45,45,38,31,19,10,11,7,7,3,1,3,3,630,10,5,3,3,2,8,15,135,218,88,40,26,21,17,14,6,8,1,7,1,1,1,0
1500000US245101102001,245101102001,"Block Group 1, Census Tract 1102, Baltimore city, Maryland",1884,938,9,5,0,7,6,14,24,78,203,159,68,72,60,56,54,26,15,9,18,22,15,10,8,946,11,1,0,2,6,8,36,177,240,140,64,35,40,48,25,15,16,13,16,14,10,16,13
1500000US245101102002,245101102002,"Block Group 2, Census Tract 1102, Baltimore city, Maryland",1551,743,5,0,1,1,72,32,19,78,108,80,29,23,27,24,13,9,35,24,36,43,45,27,12,808,5,0,2,2,59,34,29,105,130,66,23,25,18,14,23,15,29,17,39,49,53,35,36
1500000US245101102003,245101102003,"Block Group 3, Census Tract 1102, Baltimore city, Maryland",1637,843,10,2,3,3,4,10,18,80,179,138,73,47,62,48,32,3,25,18,23,25,17,14,9,794,14,7,3,4,10,13,10,126,207,102,49,23,17,27,23,13,17,7,17,36,19,21,29
1500000US245101201001,245101201001,"Block Group 1, Census Tract 1201, Baltimore city, Maryland",1377,691,39,41,31,20,8,9,11,33,23,26,45,40,68,57,55,32,42,18,32,17,19,14,11,686,41,31,36,25,5,6,4,35,16,36,44,57,48,63,62,24,43,20,20,34,5,19,12
1500000US245101201002,245101201002,"Block Group 2, Census Tract 1201, Baltimore city, Maryland",804,380,11,7,0,1,2,10,19,44,81,41,23,21,13,24,19,6,8,9,15,12,9,3,2,424,14,7,5,4,2,15,17,45,80,40,36,21,16,23,27,9,13,12,10,12,6,7,3
1500000US245101201003,245101201003,"Block Group 3, Census Tract 1201, Baltimore city, Maryland",1149,534,21,9,9,4,6,15,33,62,49,36,24,14,29,24,33,12,20,9,22,33,30,25,15,615,15,7,5,8,4,10,34,54,39,38,25,23,28,29,38,20,33,14,25,47,34,38,47
1500000US245101201004,245101201004,"Block Group 4, Census Tract 1201, Baltimore city, Maryland",1460,695,22,2,0,0,1,27,80,92,117,90,35,24,24,16,26,18,20,12,8,30,20,18,13,765,19,5,1,1,2,50,63,116,115,82,46,25,14,18,34,19,17,13,19,45,17,24,20
1500000US245101202011,245101202011,"Block Group 1, Census Tract 1202.01, Baltimore city, Maryland",1144,604,28,20,12,6,7,26,66,72,63,48,47,51,38,39,21,9,13,2,9,15,5,4,3,540,21,21,18,9,8,16,26,59,65,42,31,40,40,35,32,9,13,14,7,15,8,3,8
1500000US245101202012,245101202012,"Block Group 2, Census Tract 1202.01, Baltimore city, Maryland",889,424,30,13,5,5,4,6,5,37,82,48,46,27,25,24,22,5,14,6,5,7,5,1,2,465,25,24,6,5,4,3,9,50,75,49,42,34,21,37,19,6,13,4,13,11,5,2,8
1500000US245101202021,245101202021,"Block Group 1, Census Tract 1202.02, Baltimore city, Maryland",651,356,0,0,0,2,331,12,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,295,0,0,0,3,278,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US245101202022,245101202022,"Block Group 2, Census Tract 1202.02, Baltimore city, Maryland",760,375,6,0,0,0,8,37,62,93,62,47,23,7,9,3,3,3,1,1,2,6,0,1,1,385,4,3,0,0,16,50,92,89,50,25,16,5,10,8,5,2,4,1,2,1,0,1,1
1500000US245101202023,245101202023,"Block Group 3, Census Tract 1202.02, Baltimore city, Maryland",2070,1094,1,0,1,2,521,280,112,79,18,10,13,4,7,13,3,7,5,1,3,6,3,2,3,976,1,2,1,4,507,219,93,55,21,11,6,3,7,8,7,3,4,1,3,7,3,9,1
1500000US245101202024,245101202024,"Block Group 4, Census Tract 1202.02, Baltimore city, Maryland",1466,787,16,6,5,4,11,41,75,135,139,86,53,42,37,41,27,10,25,9,3,10,3,3,6,679,18,5,6,2,6,31,63,169,153,58,44,28,18,20,14,8,9,7,9,4,2,1,4
1500000US245101202025,245101202025,"Block Group 5, Census Tract 1202.02, Baltimore city, Maryland",1277,680,6,0,0,1,39,74,109,182,108,55,19,18,16,14,10,3,12,4,4,6,0,0,0,597,4,1,1,2,38,77,94,124,111,61,17,13,9,10,12,2,4,6,4,1,2,0,4
1500000US245101203001,245101203001,"Block Group 1, Census Tract 1203, Baltimore city, Maryland",854,427,31,18,14,8,5,9,15,24,61,46,39,36,32,28,14,6,11,3,9,7,4,6,1,427,27,20,11,6,8,3,4,49,60,48,31,33,22,23,33,6,9,3,11,11,6,1,2
1500000US245101203002,245101203002,"Block Group 2, Census Tract 1203, Baltimore city, Maryland",768,352,26,13,16,9,9,7,5,29,40,36,30,30,23,24,22,3,6,4,6,9,2,1,2,416,21,20,22,11,7,2,9,36,57,60,34,27,25,18,18,6,15,3,3,11,8,1,2
1500000US245101203003,245101203003,"Block Group 3, Census Tract 1203, Baltimore city, Maryland",750,351,26,14,15,7,11,8,3,24,49,33,26,31,23,22,22,9,3,3,2,9,4,4,3,399,28,19,26,15,7,1,6,29,51,44,31,24,22,23,27,9,2,4,10,5,7,6,3
1500000US245101203004,245101203004,"Block Group 4, Census Tract 1203, Baltimore city, Maryland",1180,667,24,13,11,14,14,8,3,33,53,40,43,63,88,98,75,24,19,14,8,10,4,4,4,513,20,17,12,7,10,7,7,32,57,37,26,37,36,51,51,16,13,15,17,10,10,13,12
1500000US245101204001,245101204001,"Block Group 1, Census Tract 1204, Baltimore city, Maryland",563,279,27,16,14,12,8,6,5,20,22,24,20,10,28,25,14,7,6,4,2,2,2,4,1,284,16,13,17,12,11,4,6,17,19,26,15,18,28,27,24,7,3,3,5,6,1,1,5
1500000US245101204002,245101204002,"Block Group 2, Census Tract 1204, Baltimore city, Maryland",750,368,24,23,12,8,6,6,3,23,49,39,33,28,39,31,18,6,6,3,5,4,1,1,0,382,30,20,20,12,13,8,8,33,50,31,24,22,26,37,10,7,4,1,4,8,6,2,6
1500000US245101205001,245101205001,"Block Group 1, Census Tract 1205, Baltimore city, Maryland",690,377,14,7,10,7,3,7,10,16,56,35,37,34,40,41,25,10,11,0,2,2,2,2,6,313,17,9,8,6,9,7,6,15,46,44,13,23,34,20,17,8,5,3,7,7,4,2,3
1500000US245101205002,245101205002,"Block Group 2, Census Tract 1205, Baltimore city, Maryland",1061,565,31,25,22,11,14,11,9,63,93,38,31,45,38,47,31,10,14,9,7,10,3,3,0,496,36,26,27,10,16,10,13,50,64,39,23,27,32,34,31,8,14,7,5,15,4,3,2
1500000US245101206001,245101206001,"Block Group 1, Census Tract 1206, Baltimore city, Maryland",889,432,8,4,3,6,6,3,3,29,53,34,23,29,44,40,40,16,13,6,16,24,17,8,7,457,7,5,7,3,4,3,4,30,61,37,23,11,26,36,31,18,14,5,14,32,34,22,30
1500000US245101206002,245101206002,"Block Group 2, Census Tract 1206, Baltimore city, Maryland",1227,665,16,5,7,10,5,8,5,58,127,78,82,53,59,52,38,8,5,7,8,10,10,10,4,562,14,5,15,10,7,4,5,70,92,73,48,36,38,41,16,9,8,6,8,14,9,12,22
1500000US245101206003,245101206003,"Block Group 3, Census Tract 1206, Baltimore city, Maryland",1153,667,8,5,7,9,6,1,11,26,45,44,37,45,96,107,89,35,22,18,15,13,13,11,4,486,10,6,8,4,3,6,6,23,42,28,24,44,60,59,50,12,9,11,12,14,20,17,18
1500000US245101207001,245101207001,"Block Group 1, Census Tract 1207, Baltimore city, Maryland",780,424,19,8,6,5,15,16,16,33,56,56,42,38,28,25,26,7,7,2,6,6,1,5,1,356,15,11,7,14,3,3,3,24,72,51,34,16,20,19,18,10,6,4,5,4,9,5,3
1500000US245101207002,245101207002,"Block Group 2, Census Tract 1207, Baltimore city, Maryland",895,468,23,16,19,10,12,17,23,46,83,43,28,26,33,23,18,11,9,6,4,10,5,2,1,427,20,22,25,15,7,11,28,54,44,52,19,14,29,19,21,5,7,4,8,13,6,2,2
1500000US245101207003,245101207003,"Block Group 3, Census Tract 1207, Baltimore city, Maryland",801,395,19,30,24,16,11,5,4,20,37,37,33,31,27,24,18,12,15,6,8,12,2,2,2,406,28,25,33,10,13,3,3,25,45,40,18,28,26,37,20,9,5,6,8,8,5,5,6
1500000US245101301001,245101301001,"Block Group 1, Census Tract 1301, Baltimore city, Maryland",438,182,14,11,11,5,4,1,2,8,20,19,10,7,21,14,10,5,5,2,4,1,4,3,1,256,9,16,12,5,9,4,5,14,34,22,11,14,20,22,25,3,4,3,2,6,6,8,2
1500000US245101301002,245101301002,"Block Group 2, Census Tract 1301, Baltimore city, Maryland",685,368,11,16,10,10,5,1,3,9,19,13,14,31,33,54,35,20,18,16,11,21,11,4,3,317,7,14,16,6,4,8,5,13,26,19,8,23,41,30,26,5,18,3,8,12,12,4,9
1500000US245101301003,245101301003,"Block Group 3, Census Tract 1301, Baltimore city, Maryland",899,410,41,20,26,14,9,9,4,15,31,29,30,31,44,29,20,9,17,4,5,11,6,5,1,489,30,21,26,12,15,7,8,31,39,29,30,30,38,42,39,10,22,11,7,18,6,9,9
1500000US245101301004,245101301004,"Block Group 4, Census Tract 1301, Baltimore city, Maryland",591,287,21,9,6,12,3,2,2,8,14,23,25,27,38,30,35,7,12,3,2,2,4,2,0,304,15,10,19,4,2,2,4,14,17,20,16,18,34,33,40,10,10,5,4,6,6,5,10
1500000US245101302001,245101302001,"Block Group 1, Census Tract 1302, Baltimore city, Maryland",602,305,9,13,17,5,7,10,3,12,24,34,16,16,32,28,22,14,15,8,4,9,5,1,1,297,14,10,12,7,5,2,6,14,24,38,21,21,18,23,25,6,11,8,7,7,6,6,6
1500000US245101302002,245101302002,"Block Group 2, Census Tract 1302, Baltimore city, Maryland",979,408,81,69,52,20,13,2,6,20,18,25,14,13,17,17,10,12,7,2,5,2,0,0,3,571,71,84,46,25,23,9,9,31,78,37,36,25,12,27,14,8,14,1,8,7,5,1,0
1500000US245101302003,245101302003,"Block Group 3, Census Tract 1302, Baltimore city, Maryland",622,287,15,16,11,5,10,4,3,10,27,35,24,19,18,28,24,4,18,6,4,2,2,0,2,335,27,15,19,13,8,4,3,17,28,31,29,27,23,33,24,7,12,5,3,1,4,1,1
1500000US245101302004,245101302004,"Block Group 4, Census Tract 1302, Baltimore city, Maryland",572,274,20,14,17,14,14,5,3,12,21,17,19,18,21,27,26,7,9,1,4,1,2,1,1,298,19,16,21,13,13,3,6,19,25,25,28,12,33,21,26,1,2,2,2,4,3,2,2
1500000US245101303001,245101303001,"Block Group 1, Census Tract 1303, Baltimore city, Maryland",737,332,26,18,22,12,6,2,1,12,14,25,22,37,30,30,27,7,18,3,7,6,4,3,0,405,34,28,16,14,7,7,5,20,29,27,26,35,29,28,35,13,16,7,5,9,6,8,1
1500000US245101303002,245101303002,"Block Group 2, Census Tract 1303, Baltimore city, Maryland",683,321,31,17,23,20,9,7,7,12,21,24,18,29,19,28,15,9,12,4,4,4,4,2,2,362,39,28,29,10,17,4,5,15,34,18,28,25,21,22,16,6,12,6,6,12,3,2,4
1500000US245101303003,245101303003,"Block Group 3, Census Tract 1303, Baltimore city, Maryland",849,385,33,29,24,25,9,5,2,15,27,17,22,19,27,35,26,8,10,17,9,10,9,4,3,464,31,16,33,22,18,4,14,19,25,24,30,25,28,39,29,10,10,12,19,19,9,15,13
1500000US245101304001,245101304001,"Block Group 1, Census Tract 1304, Baltimore city, Maryland",510,248,20,9,9,14,10,9,2,10,12,14,10,17,31,22,19,8,4,8,3,4,3,4,6,262,17,15,12,16,8,6,6,9,18,5,13,9,24,21,27,9,8,3,5,9,5,7,10
1500000US245101304002,245101304002,"Block Group 2, Census Tract 1304, Baltimore city, Maryland",915,396,33,31,41,32,17,11,5,18,25,18,16,22,19,30,25,8,8,8,7,5,6,6,5,519,44,36,44,28,17,3,13,23,42,30,36,25,34,46,32,9,9,4,6,7,11,7,13
1500000US245101304003,245101304003,"Block Group 3, Census Tract 1304, Baltimore city, Maryland",586,298,20,12,15,8,9,2,4,15,18,10,22,30,34,37,23,14,6,4,5,6,1,1,2,288,23,16,12,11,8,4,1,12,21,16,15,33,33,34,22,6,5,3,2,6,0,1,4
1500000US245101306001,245101306001,"Block Group 1, Census Tract 1306, Baltimore city, Maryland",983,468,32,10,12,12,2,2,2,29,73,65,53,29,33,28,28,12,7,4,11,6,10,4,4,515,32,14,14,13,19,4,6,30,91,65,41,33,30,26,26,10,14,6,9,13,13,4,2
1500000US245101306002,245101306002,"Block Group 2, Census Tract 1306, Baltimore city, Maryland",856,420,18,16,9,4,5,6,5,25,68,62,42,21,36,20,27,7,16,2,9,7,9,3,3,436,21,12,16,7,5,5,0,30,79,65,34,28,26,29,21,7,14,6,7,6,8,7,3
1500000US245101306003,245101306003,"Block Group 3, Census Tract 1306, Baltimore city, Maryland",844,429,24,14,23,8,4,6,2,30,61,66,29,31,29,22,22,9,14,3,6,11,8,4,3,415,24,12,8,7,3,6,7,30,60,48,40,27,25,29,24,10,15,5,7,11,6,6,5
1500000US245101306004,245101306004,"Block Group 4, Census Tract 1306, Baltimore city, Maryland",903,459,27,12,12,7,4,2,2,37,84,64,40,36,22,28,28,9,9,10,13,5,4,2,2,444,23,14,9,3,6,2,5,33,77,62,34,29,20,30,27,7,19,9,10,10,6,8,1
1500000US245101307001,245101307001,"Block Group 1, Census Tract 1307, Baltimore city, Maryland",1036,323,7,6,2,0,3,2,0,8,21,9,7,18,3,14,14,4,3,5,12,21,25,41,98,713,6,9,5,2,1,1,0,12,30,14,10,9,13,12,14,4,8,11,9,28,68,111,336
1500000US245101307002,245101307002,"Block Group 2, Census Tract 1307, Baltimore city, Maryland",859,395,23,13,9,6,2,1,1,24,42,52,39,32,26,21,27,8,13,11,6,11,9,12,7,464,22,18,13,3,2,4,5,19,62,53,40,38,35,28,26,10,9,21,9,18,11,8,10
1500000US245101307003,245101307003,"Block Group 3, Census Tract 1307, Baltimore city, Maryland",618,322,7,9,8,3,6,4,5,25,40,42,47,14,28,24,15,12,8,0,7,7,3,5,3,296,9,9,4,4,4,1,3,25,44,57,24,14,23,15,19,1,7,2,8,8,6,7,2
1500000US245101307004,245101307004,"Block Group 4, Census Tract 1307, Baltimore city, Maryland",668,296,16,4,9,8,6,2,1,17,32,30,18,19,16,16,12,8,5,4,12,20,16,19,6,372,8,9,9,6,3,1,2,25,37,32,19,21,27,19,13,4,14,12,8,29,17,31,26
1500000US245101307005,245101307005,"Block Group 5, Census Tract 1307, Baltimore city, Maryland",1122,560,32,23,18,11,7,5,3,24,60,59,45,49,41,50,38,12,18,10,9,14,14,10,8,562,29,14,20,8,5,3,4,25,61,62,52,45,37,37,44,19,16,7,16,24,9,8,17
1500000US245101307006,245101307006,"Block Group 6, Census Tract 1307, Baltimore city, Maryland",889,405,24,12,5,3,1,2,0,12,57,40,26,35,17,20,23,10,18,11,21,23,24,15,6,484,22,16,4,6,3,2,0,26,55,59,35,14,23,18,21,12,18,14,28,27,37,22,22
1500000US245101308031,245101308031,"Block Group 1, Census Tract 1308.03, Baltimore city, Maryland",606,297,13,13,16,6,8,5,2,19,47,35,22,17,21,19,21,5,1,5,3,6,3,5,5,309,17,7,19,4,6,2,2,20,45,33,29,15,27,23,17,5,7,2,4,7,5,6,7
1500000US245101308032,245101308032,"Block Group 2, Census Tract 1308.03, Baltimore city, Maryland",1162,565,36,26,29,17,8,6,11,42,73,63,53,28,45,30,42,11,13,8,6,5,5,0,8,597,24,21,25,8,7,10,7,39,89,66,47,42,38,42,33,11,15,15,16,10,18,5,9
1500000US245101308033,245101308033,"Block Group 3, Census Tract 1308.03, Baltimore city, Maryland",980,461,30,18,23,16,6,8,4,8,45,59,48,37,35,24,24,6,15,7,13,8,14,7,6,519,21,12,26,7,7,2,2,20,48,68,46,41,37,30,36,15,21,12,17,15,15,14,7
1500000US245101308041,245101308041,"Block Group 1, Census Tract 1308.04, Baltimore city, Maryland",888,428,31,27,21,12,6,0,3,23,50,62,32,32,29,28,15,10,11,8,8,11,4,1,4,460,26,22,13,11,8,2,5,21,67,61,36,35,27,35,29,8,9,6,9,15,2,6,7
1500000US245101308042,245101308042,"Block Group 2, Census Tract 1308.04, Baltimore city, Maryland",1067,537,17,15,19,8,10,9,7,23,94,72,52,26,27,48,42,8,13,3,10,14,8,5,7,530,31,18,16,11,14,6,6,28,83,53,43,32,32,36,38,12,9,14,11,10,15,8,4
1500000US245101308051,245101308051,"Block Group 1, Census Tract 1308.05, Baltimore city, Maryland",985,398,23,12,17,13,3,3,1,10,19,30,30,31,25,28,36,13,28,6,19,18,19,9,5,587,24,28,19,12,5,5,1,18,15,38,36,45,34,36,43,22,22,22,24,35,48,25,30
1500000US245101308061,245101308061,"Block Group 1, Census Tract 1308.06, Baltimore city, Maryland",1431,670,35,19,17,15,6,6,3,15,67,84,66,61,46,49,34,13,28,14,19,27,8,17,21,761,27,29,17,8,9,6,3,26,90,77,54,54,45,48,50,17,27,10,28,33,20,21,62
1500000US245101401001,245101401001,"Block Group 1, Census Tract 1401, Baltimore city, Maryland",1326,576,22,20,12,4,36,26,19,54,86,42,32,36,39,32,21,14,15,8,16,18,17,6,1,750,10,10,8,3,156,76,68,86,73,33,36,27,31,24,23,15,17,6,9,19,7,10,3
1500000US245101401002,245101401002,"Block Group 2, Census Tract 1401, Baltimore city, Maryland",1336,517,11,3,3,1,102,35,32,32,50,30,27,19,37,26,14,10,23,6,15,15,12,12,2,819,9,6,4,1,271,80,50,58,47,37,21,17,26,20,21,11,10,13,20,24,24,20,29
1500000US245101401003,245101401003,"Block Group 3, Census Tract 1401, Baltimore city, Maryland",928,411,13,14,8,4,7,9,7,11,40,28,31,34,44,42,35,9,17,10,22,9,11,3,3,517,24,8,20,11,7,16,14,38,32,34,42,24,30,42,39,16,21,7,20,17,13,26,16
1500000US245101401004,245101401004,"Block Group 4, Census Tract 1401, Baltimore city, Maryland",1384,711,27,25,16,8,13,22,10,35,44,39,29,43,57,46,36,21,42,30,36,56,36,18,22,673,23,23,21,9,18,33,36,39,53,40,31,30,39,31,34,10,30,22,28,34,37,22,30
1500000US245101402001,245101402001,"Block Group 1, Census Tract 1402, Baltimore city, Maryland",672,295,53,51,23,9,6,5,1,16,24,19,15,15,10,12,11,5,6,4,3,4,1,1,1,377,48,36,24,12,7,10,9,41,50,30,15,14,24,17,18,4,6,2,3,4,1,1,1
